segment_id,stroke_id,segment_type,point_index,x,y,z,rx,ry,rz,speed_mm_s,arc_enabled,voltage,current,tag
8d846068,4a989067,weld,296,105.289,13.7546,105,-180,0,-135,30,1,24,150,weld
8d846068,4a989067,weld,297,104.696,12.9758,105,-180,0,-135,30,1,24,150,weld
8d846068,4a989067,weld,298,103.685,12.5,105,-180,0,-135,30,1,24,150,weld
8d846068,4a989067,weld,299,102.018,12.5,105,-180,0,-135,30,1,24,150,weld
8d846068,4a989067,weld,300,100.352,12.5,105,-180,0,-135,30,1,24,150,weld
8d846068,4a989067,weld,301,98.6849,12.5,105,-180,0,-135,30,1,24,150,weld
8d846068,4a989067,weld,302,97.0182,12.5,105,-180,0,-135,30,1,24,150,weld
8d846068,4a989067,weld,303,95.3515,12.5,105,-180,0,-135,30,1,24,150,weld
8d846068,4a989067,weld,304,93.6849,12.5,105,-180,0,-135,30,1,24,150,weld
8d846068,4a989067,weld,305,92.0182,12.5,105,-180,0,-135,30,1,24,150,weld
8d846068,4a989067,weld,306,90.3515,12.5,105,-180,0,-135,30,1,24,150,weld
8d846068,4a989067,weld,307,88.6849,12.5,105,-180,0,-135,30,1,24,150,weld
8d846068,4a989067,weld,308,87.0182,12.5,105,-180,0,-135,30,1,24,150,weld
8d846068,4a989067,weld,309,85.3515,12.5,105,-180,0,-135,30,1,24,150,weld
8d846068,4a989067,weld,310,83.6849,12.5,105,-180,0,-135,30,1,24,150,weld
8d846068,4a989067,weld,311,82.0182,12.5,105,-180,0,-135,30,1,24,150,weld
67924dd5,4a989067,overlap,0,82,12.5,105,-180,0,-135,30,1,24,150,overlap
67924dd5,4a989067,overlap,1,81.407,13.2788,105,-180,0,-135,30,1,24,150,overlap
67924dd5,4a989067,overlap,2,80.8139,14.0576,105,-180,0,-135,30,1,24,150,overlap
67924dd5,4a989067,overlap,3,80.2209,14.8364,105,-180,0,-135,30,1,24,150,overlap
67924dd5,4a989067,overlap,4,79.6279,15.6152,105,-180,0,-135,30,1,24,150,overlap
67924dd5,4a989067,overlap,5,79.0349,16.394,105,-180,0,-135,30,1,24,150,overlap
67924dd5,4a989067,overlap,6,78.4418,17.1728,105,-180,0,-135,30,1,24,150,overlap
c0b23df1,4a989067,lead_out,0,82.0182,12.5,105,-180,0,-135,30,1,24,150,lead_out
c0b23df1,4a989067,lead_out,1,81.5182,12.5,105,-180,0,-135,30,1,24,150,lead_out
c0b23df1,4a989067,lead_out,2,81.0182,12.5,105,-180,0,-135,30,1,24,150,lead_out
c0b23df1,4a989067,lead_out,3,80.5182,12.5,105,-180,0,-135,30,1,24,150,lead_out
c0b23df1,4a989067,lead_out,4,80.0182,12.5,105,-180,0,-135,30,1,24,150,lead_out
c0b23df1,4a989067,lead_out,5,79.5182,12.5,105,-180,0,-135,30,1,24,150,lead_out
c0b23df1,4a989067,lead_out,6,79.0182,12.5,105,-180,0,-135,30,1,24,150,lead_out
e4fdc68b,4a989067,retreat,0,82,12.5,115,-180,0,-135,80,0,0,0,retreat
e4fdc68b,4a989067,retreat,1,82,12.5,115,-180,0,-135,80,0,0,0,retreat
bdbca952,68f740bf,travel,0,92.6667,22.5,115,-180,0,-135,80,0,0,0,travel
bdbca952,68f740bf,travel,1,92.6667,22.5,115,-180,0,-135,80,0,0,0,travel
52d44d60,68f740bf,lead_in,0,92.6667,22.5,105,-180,0,-135,30,1,24,150,lead_in
52d44d60,68f740bf,lead_in,1,92.9604,22.0954,105,-180,0,-135,30,1,24,150,lead_in
52d44d60,68f740bf,lead_in,2,93.2542,21.6908,105,-180,0,-135,30,1,24,150,lead_in
52d44d60,68f740bf,lead_in,3,93.548,21.2862,105,-180,0,-135,30,1,24,150,lead_in
52d44d60,68f740bf,lead_in,4,93.8417,20.8816,105,-180,0,-135,30,1,24,150,lead_in
52d44d60,68f740bf,lead_in,5,94.1355,20.477,105,-180,0,-135,30,1,24,150,lead_in
52d44d60,68f740bf,lead_in,6,94.4293,20.0724,105,-180,0,-135,30,1,24,150,lead_in
d0b4d003,68f740bf,weld,0,92.6667,22.5,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,1,91.9557,23.4791,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,2,91.2448,24.4583,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,3,90.5339,25.4374,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,4,89.823,26.4166,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,5,89.112,27.3957,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,6,88.4011,28.3748,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,7,87.6902,29.354,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,8,86.9793,30.3331,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,9,86.2684,31.3123,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,10,85.5574,32.2914,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,11,84.8465,33.2705,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,12,84.1356,34.2497,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,13,83.4247,35.2288,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,14,82.7137,36.208,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,15,82.0028,37.1871,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,16,81.2919,38.1662,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,17,80.581,39.1454,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,18,79.87,40.1245,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,19,79.1591,41.1037,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,20,78.4482,42.0828,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,21,77.7373,43.062,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,22,77.0263,44.0411,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,23,76.3154,45.0202,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,24,75.6045,45.9994,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,25,74.8936,46.9785,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,26,74.1826,47.9577,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,27,73.4717,48.9368,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,28,72.7608,49.9159,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,29,72.0499,50.8951,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,30,71.3389,51.8742,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,31,70.628,52.8534,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,32,69.9171,53.8325,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,33,69.2062,54.8116,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,34,68.4953,55.7908,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,35,67.7843,56.7699,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,36,67.0734,57.7491,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,37,69.2944,57.9448,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,38,71.5155,58.1406,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,39,73.7365,58.3364,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,40,75.8199,58.337,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,41,77.9032,58.3376,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,42,79.9865,58.3382,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,43,82.0699,58.3388,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,44,84.1532,58.3394,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,45,86.2365,58.3401,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,46,88.3199,58.3407,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,47,90.4032,58.3413,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,48,92.4865,58.3419,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,49,94.5699,58.3425,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,50,96.6532,58.3431,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,51,98.7365,58.3437,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,52,100.82,58.3443,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,53,102.903,58.3449,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,54,104.987,58.3455,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,55,107.07,58.3461,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,56,109.153,58.3468,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,57,111.237,58.3474,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,58,113.32,58.348,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,59,115.403,58.3486,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,60,116.769,57.3731,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,61,118.135,56.3976,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,62,117.413,55.4203,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,63,116.692,54.443,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,64,115.971,53.4657,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,65,115.25,52.4884,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,66,114.529,51.5111,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,67,113.808,50.5339,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,68,113.087,49.5566,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,69,112.366,48.5793,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,70,111.645,47.602,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,71,110.924,46.6247,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,72,110.203,45.6474,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,73,109.482,44.6701,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,74,108.761,43.6929,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,75,108.04,42.7156,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,76,107.319,41.7383,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,77,106.598,40.761,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,78,105.877,39.7837,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,79,105.156,38.8064,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,80,104.435,37.8291,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,81,103.713,36.8518,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,82,102.992,35.8746,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,83,102.271,34.8973,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,84,101.55,33.92,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,85,100.829,32.9427,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,86,100.108,31.9654,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,87,99.3871,30.9881,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,88,98.6661,30.0108,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,89,97.945,29.0335,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,90,97.224,28.0563,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,91,96.5029,27.079,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,92,95.7819,26.1017,105,-180,0,-135,30,1,24,150,weld
d0b4d003,68f740bf,weld,93,95.0608,25.1244,105,-180,0,-135,30,1,24,150,weld
a777fd7f,68f740bf,overlap,0,92.6667,22.5,105,-180,0,-135,30,1,24,150,overlap
a777fd7f,68f740bf,overlap,1,91.9557,23.4791,105,-180,0,-135,30,1,24,150,overlap
a777fd7f,68f740bf,overlap,2,91.2448,24.4583,105,-180,0,-135,30,1,24,150,overlap
a777fd7f,68f740bf,overlap,3,90.5339,25.4374,105,-180,0,-135,30,1,24,150,overlap
a777fd7f,68f740bf,overlap,4,89.823,26.4166,105,-180,0,-135,30,1,24,150,overlap
a777fd7f,68f740bf,overlap,5,89.112,27.3957,105,-180,0,-135,30,1,24,150,overlap
2f3e1dc4,68f740bf,lead_out,0,95.0608,25.1244,105,-180,0,-135,30,1,24,150,lead_out
2f3e1dc4,68f740bf,lead_out,1,94.764,24.7221,105,-180,0,-135,30,1,24,150,lead_out
2f3e1dc4,68f740bf,lead_out,2,94.4671,24.3197,105,-180,0,-135,30,1,24,150,lead_out
2f3e1dc4,68f740bf,lead_out,3,94.1703,23.9174,105,-180,0,-135,30,1,24,150,lead_out
2f3e1dc4,68f740bf,lead_out,4,93.8734,23.515,105,-180,0,-135,30,1,24,150,lead_out
2f3e1dc4,68f740bf,lead_out,5,93.5766,23.1127,105,-180,0,-135,30,1,24,150,lead_out
2f3e1dc4,68f740bf,lead_out,6,93.2797,22.7103,105,-180,0,-135,30,1,24,150,lead_out
18e8a698,68f740bf,retreat,0,92.6667,22.5,115,-180,0,-135,80,0,0,0,retreat
18e8a698,68f740bf,retreat,1,92.6667,22.5,115,-180,0,-135,80,0,0,0,retreat
